Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	0	N	4)(1+-+3)2(	1)(4+-+3)2(	1	1	0	4	0	1	1	4286
1		stimproc	1	R	(4+)-)2+1(3	(3+)-)2+1(4	1	2	0	11	0	1	3	2429
1		stimproc	2	R	3-)4+(2+1)(	3-)1+(2+4)(	1	4	1	9	1	1	5	3905
1		stimproc	3	R	3-(4+(2+1))	2-(4+(3+1))	1	1	1	7	1	1	7	3000
1		stimproc	0	N	)2)3+(4(1-+	)2)3+(1(4-+	1	7	0	9	0	1	1	4048
1		stimproc	1	L	3)2+1(-+()4	4)2+1(-+()3	1	1	0	11	0	1	2	3095
1		stimproc	2	L	)(2+1)-4(3+	)(2+1)-3(4+	1	8	1	10	0	1	4	4095
1		stimproc	3	L	((2+1)-4)+3	((2+1)-3)+4	1	8	1	11	1	1	6	2048
1		stimproc	0	N	2))+4(3-+1(	4))+2(3-+1(	1	1	0	5	0	1	1	3143
1		stimproc	1	R	+(2+))3-1(4	+(2+))4-1(3	1	7	1	11	0	1	3	3619
1		stimproc	2	R	4+)2+(3-1)(	4+)1+(3-2)(	1	4	1	9	1	1	5	2238
1		stimproc	3	R	4+(2+(3-1))	2+(4+(3-1))	1	1	1	4	1	1	7	2381
1		stimproc	0	N	1)4+-+2)(3(	1)2+-+4)(3(	1	3	0	7	0	1	1	3667
1		stimproc	1	L	2)4+3()(-+1	3)4+2()(-+1	1	1	0	5	1	1	2	3238
1		stimproc	2	L	)(4+3)+2(-1	)(4+3)+1(-2	1	8	1	11	0	1	4	3381
1		stimproc	3	L	((4+3)+2)-1	((3+4)+2)-1	1	3	1	5	1	1	6	4667
1		stimproc	0	N	-2)1)+(+3(4	+2)1)+(-3(4	1	1	0	8	0	2	1	4143
1		stimproc	1	L	4)1+3()+(-2	4)1-3()+(+2	1	10	0	4	1	2	2	4333
1		stimproc	2	L	)(1+3)+4(2-	)(1-3)+4(2+	1	11	0	4	1	2	4	4810
1		stimproc	3	L	((1+3)+4)-2	((1-3)+4)+2	1	10	1	4	1	2	6	2095
1		stimproc	0	N	+2-)3+)4((1	-2+)3+)4((1	1	3	0	1	0	2	1	2667
1		stimproc	1	R	)+(1+)2-4(3	)-(1+)2+4(3	1	8	1	2	0	2	3	2524
1		stimproc	2	R	3+)1+(2-4)(	3+)1-(2+4)(	1	8	1	5	1	2	5	3952
1		stimproc	3	R	3+(1+(2-4))	3-(1+(2+4))	1	8	1	2	1	2	7	4619
1		stimproc	0	N	3)+1-+)(4(2	3)+1+-)(4(2	1	5	0	6	0	2	1	3810
1		stimproc	1	R	)+4-()1+2(3	)-4+()1+2(3	1	4	0	2	0	2	3	2143
