Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	0	N	3+()1+-2)4(	3+()1+-4)2(	1	8	0	10	0	1	1	4190
1		stimproc	1	R	(-)+4)2+3(1	(-)+4)3+2(1	1	7	1	9	1	1	3	5000
1		stimproc	2	R	4-)1+(2+3)(	4-)1+(3+2)(	1	7	1	9	1	1	5	3762
1		stimproc	3	R	4-(1+(2+3))	4-(3+(2+1))	1	4	1	9	1	1	7	3810
1		stimproc	0	N	))2(1+-4(+3	))1(2+-4(+3	1	3	0	5	0	1	1	3524
1		stimproc	1	L	2)4+1()+3-(	2)3+1()+4-(	1	3	1	9	0	1	2	2810
1		stimproc	2	L	)(4+1)+2(-3	)(4+2)+1(-3	1	5	1	8	1	1	4	2095
1		stimproc	3	L	((4+1)+2)-3	((4+3)+2)-1	1	5	1	11	1	1	6	3095
1		stimproc	0	N	2)4)+1+(-3(	1)4)+2+(-3(	1	1	0	6	0	1	1	2905
1		stimproc	1	L	3)4+1()-+2(	1)4+3()-+2(	1	1	0	5	1	1	2	4619
1		stimproc	2	L	)(4+1)-3(2+	)(3+1)-4(2+	1	3	1	8	1	1	4	3619
1		stimproc	3	L	((4+1)-3)+2	((3+1)-4)+2	1	3	1	8	1	1	6	3667
1		stimproc	0	N	3)1+-(2+)(4	3)2+-(1+)(4	1	3	0	7	0	1	1	4286
1		stimproc	1	R	(3+)-)4+2(1	(1+)-)4+2(3	1	2	0	11	0	1	3	4714
1		stimproc	2	R	3-)1+(4+2)(	3-)4+(1+2)(	1	4	1	7	1	1	5	2476
1		stimproc	3	R	3-(1+(4+2))	3-(2+(4+1))	1	4	1	9	1	1	7	2429
1		stimproc	0	N	1+)+)4(-2(3	1-)+)4(+2(3	1	8	0	2	0	2	1	4048
1		stimproc	1	L	))2+3(+1(4-	))2+3(-1(4+	1	11	0	7	0	2	2	4476
1		stimproc	2	L	)(2+3)-1(+4	)(2-3)+1(+4	1	7	1	4	1	2	4	2952
1		stimproc	3	L	((2+3)-1)+4	((2+3)+1)-4	1	7	1	10	1	2	6	4381
1		stimproc	0	N	4-)1)+2((+3	4+)1)+2((-3	1	2	0	10	0	2	1	3238
1		stimproc	1	R	+)(1+)4-2(3	+)(1-)4+2(3	1	8	1	5	0	2	3	4238
1		stimproc	2	R	1+)3+(4-2)(	1-)3+(4+2)(	1	8	1	2	0	2	5	3714
1		stimproc	3	R	1+(3+(4-2))	1+(3-(4+2))	1	8	1	5	1	2	7	4571
1		stimproc	0	N	+2))(4(3+-1	+2))(4(3-+1	1	10	0	9	0	2	1	2571
1		stimproc	1	L	2)1+4(-()3+	2)1-4(+()3+	1	7	0	4	1	2	2	3333
1		stimproc	2	L	)(1+4)-2(+3	)(1+4)+2(-3	1	7	1	10	0	2	4	3190
1		stimproc	3	L	((1+4)-2)+3	((1+4)+2)-3	1	7	1	10	1	2	6	3571
1		stimproc	0	N	2))4+-3(+1(	2))4++3(-1(	1	6	0	9	0	2	1	4857
1		stimproc	1	R	(+)1+)3-2(4	(-)1+)3+2(4	1	8	1	2	0	2	3	2714
1		stimproc	2	R	+1)4+(3-2)(	-1)4+(3+2)(	1	8	1	1	0	2	5	4333
1		stimproc	3	R	1+(4+(3-2))	1+(4-(3+2))	1	8	1	5	1	2	7	3476
1		stimproc	0	N	3)+)(2+-1(4	3)+)(2+-1(4	2	-1	-1	-1	-1	-1	1	3048
1		stimproc	1	L	2)1+3(+(-)4	2)1+3(+(-)4	2	-1	-1	-1	-1	-1	2	4667
1		stimproc	2	L	)(1+3)+4(2-	)(1+3)+4(2-	2	-1	-1	-1	-1	-1	4	3286
1		stimproc	3	L	((1+3)+4)-2	((1+3)+4)-2	2	-1	-1	-1	-1	-1	6	4905
1		stimproc	0	N	+1+-2)4()(3	+1+-2)4()(3	2	-1	-1	-1	-1	-1	1	2190
1		stimproc	1	R	+(-)4)1+3(2	+(-)4)1+3(2	2	-1	-1	-1	-1	-1	3	4524
1		stimproc	2	R	2+)4-(1+3)(	2+)4-(1+3)(	2	-1	-1	-1	-1	-1	5	4095
1		stimproc	3	R	2+(4-(1+3))	2+(4-(1+3))	2	-1	-1	-1	-1	-1	7	3429
1		stimproc	0	N	)1-+2(+)3(4	)1-+2(+)3(4	2	-1	-1	-1	-1	-1	1	4810
1		stimproc	1	L	4)2+3()(-1+	4)2+3()(-1+	2	-1	-1	-1	-1	-1	2	3381
1		stimproc	2	L	)(2+3)-4(+1	)(2+3)-4(+1	2	-1	-1	-1	-1	-1	4	2000
1		stimproc	3	L	((2+3)-4)+1	((2+3)-4)+1	2	-1	-1	-1	-1	-1	6	2048
1		stimproc	0	N	1+)2-+3)(4(	1+)2-+3)(4(	2	-1	-1	-1	-1	-1	1	2619
1		stimproc	1	R	(4-)1)2+3(+	(4-)1)2+3(+	2	-1	-1	-1	-1	-1	3	3952
1		stimproc	2	R	+1)4-(2+3)(	+1)4-(2+3)(	2	-1	-1	-1	-1	-1	5	2667
1		stimproc	3	R	1+(4-(2+3))	1+(4-(2+3))	2	-1	-1	-1	-1	-1	7	2143
1		stimproc	0	N	1)4)2(-3+(+	1)4)2(-3+(+	2	-1	-1	-1	-1	-1	1	2857
1		stimproc	1	R	3)(4+)2+1(-	3)(4+)2+1(-	2	-1	-1	-1	-1	-1	3	4952
1		stimproc	2	R	3+)4-(2+1)(	3+)4-(2+1)(	2	-1	-1	-1	-1	-1	5	4762
1		stimproc	3	R	3+(4-(2+1))	3+(4-(2+1))	2	-1	-1	-1	-1	-1	7	2333
1		stimproc	0	N	4)-+3)1((2+	4)-+3)1((2+	2	-1	-1	-1	-1	-1	1	2286
1		stimproc	1	L	3)2+4()(1+-	3)2+4()(1+-	2	-1	-1	-1	-1	-1	2	4429
1		stimproc	2	L	)(2+4)-1(+3	)(2+4)-1(+3	2	-1	-1	-1	-1	-1	4	3905
1		stimproc	3	L	((2+4)-1)+3	((2+4)-1)+3	2	-1	-1	-1	-1	-1	6	2524
1		stimproc	0	N	2((4-)3+)+1	2((4-)3+)+1	2	-1	-1	-1	-1	-1	1	2762
1		stimproc	1	L	))2-3(1+(4+	))2-3(1+(4+	2	-1	-1	-1	-1	-1	2	4000
1		stimproc	2	L	)(2-3)+4(1+	)(2-3)+4(1+	2	-1	-1	-1	-1	-1	4	2381
1		stimproc	3	L	((2-3)+4)+1	((2-3)+4)+1	2	-1	-1	-1	-1	-1	6	3857
1		stimproc	0	N	2+-4)1()3+(	2+-4)1()3+(	2	-1	-1	-1	-1	-1	1	3143
1		stimproc	1	R	1-+())3+2(4	1-+())3+2(4	2	-1	-1	-1	-1	-1	3	4143
1		stimproc	2	R	+1)4-(3+2)(	+1)4-(3+2)(	2	-1	-1	-1	-1	-1	5	3000
1		stimproc	3	R	1+(4-(3+2))	1+(4-(3+2))	2	-1	-1	-1	-1	-1	7	2238
